date,movie_cd,movie_nm,open_dt,seat_occupancy_pct,seat_sell_ratio_pct,seat_cnt,sales_amt,sales_amt_acc,audi_cnt,audi_cnt_acc
20260414,20138661,케이온,2013-06-13,5.7,0.1,1202,666500,405581481,68,41700
20260414,20250365,햄넷,2026-02-25,6.1,0.1,1078,616100,637045030,66,66356
20260414,20247457,신의악단,2025-12-31,5.1,0.1,1227,636400,13777167730,62,1447149
20260414,20262291,뮤지컬 장수탕 선녀님,2026-03-26,2.8,0.1,2169,585000,147421580,60,15096
20260414,20262430,왜(歪): 더 카르텔,2026-03-25,21.1,0.0,265,495000,37065100,56,3926
20260414,20254602,씨너스: 죄인들,2025-05-28,8.0,0.0,691,496800,1163414140,55,100744
20260414,20167904,라라랜드,2016-12-07,62.5,0.0,40,250000,31490323978,25,3801793
20260414,19980001,미술관 옆 동물원,1998-12-19,24.0,0.0,100,240000,2984000,24,323
20260414,20241575,메소드연기,2026-03-18,17.5,0.0,126,139000,578041130,22,62390
20260414,20257521,프로텍터,2026-03-25,2.7,0.0,696,142100,206398810,19,24679
20260414,20232662,삼악도,2026-03-11,6.0,0.0,282,199350,862068500,17,93266
20260414,20262653,마법 숲 동물 친구들 대모험,2026-04-01,1.5,0.1,1132,143000,18619200,17,1976
20260414,20256757,극장판 체인소 맨: 레제편,2025-09-24,4.1,0.0,221,117000,36332831400,9,3455425
20260414,20211261,귀멸의 칼날: 나타구모산 편,2021-11-17,2.7,0.0,340,86000,448690570,9,47094
20260414,20262661,스크림 7,2026-04-01,1.4,0.0,581,80000,31304850,8,2746
20260414,20258709,좀비 랜드 사가: 유메긴가 파라다이스,2026-03-04,10.0,0.0,60,58500,111775100,6,9566
20260414,19990070,인정사정 볼 것 없다,1999-07-31,5.3,0.0,94,51000,5967800,5,663
20260414,20060033,오만과 편견,2006-03-24,4.4,0.0,92,41000,5800481100,4,910925
20260414,20030272,4월 이야기,2000-04-08,2.6,0.0,152,36000,147332400,4,19000
20260414,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,1.1,0.0,369,33600,10754786810,4,1030845
20260414,20226200,귀멸의 칼날: 아사쿠사 편,2022-08-25,2.4,0.0,170,30000,247665800,4,24554
20260414,20258484,"미스터김, 영화관에 가다",2026-02-19,1.3,0.0,321,27000,9647708,4,1210
20260414,20256396,아바타: 불과 재,2025-12-17,37.5,0.0,8,36600,78912610960,3,6744610
20260414,19980157,위대한 유산,1998-06-13,3.3,0.0,92,26000,940000,3,92
20260414,20210301,귀멸의 칼날: 남매의 연,2021-11-10,1.8,0.0,170,20000,667144240,3,68435
20260414,20226201,귀멸의 칼날: 장구저택 편,2022-09-15,1.8,0.0,170,19000,113408200,3,11969
20260414,20060284,라디오 스타,2006-09-28,2.1,0.0,94,22000,9863270600,2,1590926
20260414,20256397,원 배틀 애프터 어나더,2025-10-01,2.3,0.0,88,21000,5826288420,2,547327
20260414,20261181,너자 2,2026-02-25,0.6,0.0,317,18000,543963650,2,65918
20260414,20249255,만약에 우리,2025-12-31,1.6,0.0,62,7000,25509593820,1,2602761
20260414,20250840,바다 탐험대 옥토넛 어보브 앤 비욘드 : 육지생물 구조작전,2026-02-12,1.4,0.0,70,7000,321458200,1,33427
20260414,20262915,공유마누라-임신까지 각오,2026-04-14,1.2,0.0,83,6000,6000,1,1
20260414,20262932,길에서 주운 동정남 따먹는 아줌마,2026-04-14,1.2,0.0,83,6000,6000,1,1
20260414,20262933,마사지 맛에 활짝 열린 가랑이,2026-04-14,1.2,0.0,83,6000,6000,1,1
20260414,20262910,마사지 받다 삽입까지 허락,2026-04-14,1.2,0.0,83,6000,6000,1,1
20260414,20248657,상사 아내 섹파 만들기,2026-04-14,3.2,0.0,31,6000,6000,1,1
20260414,20248526,시아버지에게 중독된 며느리 5,2026-04-14,1.3,0.0,77,6000,6000,1,1
20260414,20248549,얌전한 여자가 남자에 눈뜰 때,2026-04-14,1.3,0.0,77,6000,6000,1,1
20260414,20249164,출장 중 상사가 다리 벌린 유부녀 사원,2026-04-14,3.2,0.0,31,6000,6000,1,1
20260413,20262463,오피셜히게단디즘 라이브 앳 스타디움 2025,2026-04-02,2.3,0.4,7366,4250000,283059500,170,11332
20260413,20262657,리 크로닌의 미이라,2026-04-22,100.0,0.0,166,1494000,1494000,166,166
20260413,19970100,첨밀밀,1997-03-01,3.1,0.2,4114,1279750,247774600,126,24254
20260413,20250365,햄넷,2026-02-25,8.5,0.1,1034,799250,636428930,88,66290
20260413,20250586,주희에게,2026-04-15,78.4,0.0,102,720000,10933000,80,1201
20260413,20262291,뮤지컬 장수탕 선녀님,2026-03-26,2.9,0.2,2750,746000,146836580,79,15036
20260413,20262327,특별편집판 기동전사 건담 철혈의 오펀스 우르드 헌트 -작은 도전자의 궤적-,2026-04-04,1.5,0.3,4953,678000,33324850,72,3245
20260413,20261526,아이엠스타!X프리파라 더 무비 -만남의 기적!-,2026-02-04,3.4,0.1,1738,628000,928249650,59,89206
20260413,20262710,엔하이픈 : 이머전 인 시네마,2026-04-08,2.5,0.1,2328,798000,18732000,57,1338
20260413,20138661,케이온,2013-06-13,3.9,0.1,1376,551000,404914981,54,41632
20260413,20256397,원 배틀 애프터 어나더,2025-10-01,7.1,0.0,581,298500,5826267420,41,547325
20260413,20247457,신의악단,2025-12-31,4.5,0.0,882,357200,13776531330,40,1447087
20260413,20262430,왜(歪): 더 카르텔,2026-03-25,14.4,0.0,229,337000,36570100,33,3870
20260413,20167904,라라랜드,2016-12-07,77.5,0.0,40,299000,31490073978,31,3801768
20260413,19980001,미술관 옆 동물원,1998-12-19,27.9,0.0,104,290000,2744000,29,299
20260413,20262653,마법 숲 동물 친구들 대모험,2026-04-01,2.1,0.1,1128,232000,18476200,24,1959
20260413,20262661,스크림 7,2026-04-01,3.9,0.0,407,188500,31224850,16,2738
20260413,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,1.5,0.0,897,102500,10754753210,13,1030841
20260413,20257521,프로텍터,2026-03-25,2.6,0.0,507,100000,206256710,13,24660
20260413,20256757,극장판 체인소 맨: 레제편,2025-09-24,10.6,0.0,113,144000,36332714400,12,3455416
20260413,20254602,씨너스: 죄인들,2025-05-28,30.0,0.0,40,120000,1162917340,12,100689
20260413,20211261,귀멸의 칼날: 나타구모산 편,2021-11-17,2.1,0.0,340,63000,448604570,7,47085
20260413,19980157,위대한 유산,1998-06-13,12.1,0.0,58,49000,914000,7,89
20260413,20060033,오만과 편견,2006-03-24,2.2,0.0,272,66000,5800440100,6,910921
20260413,20226489,리바운드,2023-04-05,2.0,0.0,300,55000,6788469688,6,707164
20260413,20256396,아바타: 불과 재,2025-12-17,62.5,0.0,8,70000,78912574360,5,6744607
20260413,20258709,좀비 랜드 사가: 유메긴가 파라다이스,2026-03-04,8.3,0.0,60,55000,111716600,5,9560
20260413,20262622,뱅: 킬러 리턴즈,2026-04-09,5.4,0.0,92,30000,717000,5,88
20260413,19990070,인정사정 볼 것 없다,1999-07-31,4.3,0.0,94,47000,5916800,4,658
20260413,20232662,삼악도,2026-03-11,0.9,0.0,457,44000,861869150,4,93249
20260413,20226200,귀멸의 칼날: 아사쿠사 편,2022-08-25,1.8,0.0,170,30000,247635800,3,24550
20260413,20226201,귀멸의 칼날: 장구저택 편,2022-09-15,1.8,0.0,170,30000,113389200,3,11966
20260413,20210301,귀멸의 칼날: 남매의 연,2021-11-10,1.8,0.0,170,24000,667124240,3,68432
20260413,20249255,만약에 우리,2025-12-31,4.8,0.0,62,20000,25509586820,3,2602760
20260413,20060284,라디오 스타,2006-09-28,2.1,0.0,94,24000,9863248600,2,1590924
20260413,20231895,너는 내 아들,2023-06-28,2.1,0.0,96,16000,196589208,2,22432
20260413,20241266,휴민트,2026-02-11,2.4,0.0,85,10000,19997976360,2,1981660
20260413,20261181,너자 2,2026-02-25,0.6,0.0,166,10000,543945650,1,65916
20260413,20241575,메소드연기,2026-03-18,1.7,0.0,59,7000,577902130,1,62368
20260413,20262916,간통부부-임신까지 허락해,2026-04-13,1.2,0.0,83,6000,6000,1,1
20260413,20247895,마사지사가 된 발정 난 유부녀,2026-04-13,3.2,0.0,31,6000,6000,1,1
20260413,20262914,며느리 구멍-드디어 집어넣었다,2026-04-13,1.2,0.0,83,6000,6000,1,1
20260413,20262931,몸매 좋고 젖큰 장모,2026-04-13,1.2,0.0,83,6000,6000,1,1
20260413,20247612,시아버지에게 중독된 며느리 4,2026-04-13,1.3,0.0,77,6000,6000,1,1
20260413,20247454,엄마의 감춰진 본능 3,2026-04-13,1.3,0.0,77,6000,6000,1,1
20260413,20256622,젖어버린 여사장,2026-04-13,0.7,0.0,146,6000,6000,1,1
20260413,20262930,젖큰 새엄마 아들 꼬셔 땀샘 폭발,2026-04-13,1.2,0.0,83,6000,6000,1,1
20260413,20247653,친구 엄마의 꿀 바디 온몸 간병,2026-04-13,3.2,0.0,31,6000,6000,1,1
20260413,20262725,갚으려 벌리는 발정 육덕녀,2026-04-13,0.5,0.0,194,1000,1000,1,1
20260413,20262727,격정적으로 맛보는 며느리,2026-04-13,0.7,0.0,140,1000,1000,1,1
20260413,20262702,길거리 설문조사에 응한 미숙녀,2026-04-13,1.1,0.0,91,1000,1000,1,1
20260413,20262836,모범섹스 오일정사로,2026-04-13,1.1,0.0,91,1000,1000,1,1
20260413,20262724,선배 아내와 시간이 되는한 마음껏 풀섹스,2026-04-13,0.5,0.0,194,1000,1000,1,1
20260413,20262692,성인배우 첫 연기도전,2026-04-13,1.1,0.0,91,1000,1000,1,1
20260413,20262728,유부녀 매만지며 먹는 맛,2026-04-13,0.7,0.0,140,1000,1000,1,1
20260413,20262726,음탕한 의붓 엄마의 야릇한 보상,2026-04-13,0.7,0.0,140,1000,1000,1,1
20260413,20262851,친구엄마와 아내친구사이,2026-04-13,0.5,0.0,194,1000,1000,1,1
20260413,20081287,개그맨,1989-06-24,0.0,0.0,212,0,1057000,0,182
20260413,19900047,"나의 사랑, 나의 신부",1990-12-29,0.0,0.0,212,0,2940500,0,384
20260413,19980239,위대한 레보스키,1998-10-24,0.0,0.0,77,0,2288000,0,404
20260413,19930032,첫사랑,1993-01-22,0.0,0.0,212,0,920000,0,148
20260413,20050216,형사 Duelist,2005-09-08,0.0,0.0,212,0,5850686600,0,922698
20260412,20262291,뮤지컬 장수탕 선녀님,2026-03-26,9.8,0.5,9951,9647500,146090580,973,14957
20260412,20262463,오피셜히게단디즘 라이브 앳 스타디움 2025,2026-04-02,12.6,0.4,7104,22422000,278809500,897,11162
20260412,20262101,킬 빌: 더 홀 블러디 어페어,2026-04-01,10.8,0.4,7528,17034800,328719100,813,16517
20260412,20247457,신의악단,2025-12-31,31.6,0.1,1391,3926450,13776174130,440,1447047
20260412,20088147,줄무늬 파자마를 입은 소년,2026-04-23,50.5,0.0,656,3811600,3811600,331,331
20260412,20241575,메소드연기,2026-03-18,30.5,0.0,902,3170350,577895130,275,62367
20260412,20250365,햄넷,2026-02-25,17.0,0.1,1527,2591650,635629680,260,66202
20260412,20184105,말모이,2019-01-09,97.0,0.0,268,2340000,24006715520,260,2868639
20260412,20262710,엔하이픈 : 이머전 인 시네마,2026-04-08,9.4,0.1,2580,3388000,17934000,242,1281
20260412,20262653,마법 숲 동물 친구들 대모험,2026-04-01,4.3,0.3,5262,2232600,18244200,226,1935
20260412,20261526,아이엠스타!X프리파라 더 무비 -만남의 기적!-,2026-02-04,12.4,0.1,1617,2126900,927621650,201,89147
20260412,19970100,첨밀밀,1997-03-01,5.6,0.2,3273,2054750,246494850,183,24128
20260412,20262327,특별편집판 기동전사 건담 철혈의 오펀스 우르드 헌트 -작은 도전자의 궤적-,2026-04-04,3.4,0.3,5390,1859650,32646850,181,3173
20260412,20138661,케이온,2013-06-13,18.4,0.0,886,1676000,404363981,163,41578
20260412,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,12.0,0.0,1113,1675700,10754650710,134,1030828
20260412,19770100,길은 멀어도 마음만은,1977-07-16,10.6,0.1,1144,242000,9999000,121,5032
20260412,20254602,씨너스: 죄인들,2025-05-28,17.8,0.0,298,658500,1162797340,53,100677
20260412,20167904,라라랜드,2016-12-07,50.0,0.0,92,460000,31489774978,46,3801737
20260412,20256397,원 배틀 애프터 어나더,2025-10-01,34.4,0.0,128,484600,5825968920,44,547284
20260412,20257521,프로텍터,2026-03-25,3.7,0.0,1004,288000,206156710,37,24647
20260412,20030272,4월 이야기,2000-04-08,20.4,0.0,152,295000,147296400,31,18996
20260412,20256757,극장판 체인소 맨: 레제편,2025-09-24,6.0,0.0,368,216700,36332570400,22,3455404
20260412,20226489,리바운드,2023-04-05,2.7,0.0,781,145000,6788414688,21,707158
20260412,20262661,스크림 7,2026-04-01,2.6,0.0,691,214000,31036350,18,2722
20260412,20060033,오만과 편견,2006-03-24,6.6,0.0,196,143000,5800374100,13,910915
20260412,20211261,귀멸의 칼날: 나타구모산 편,2021-11-17,7.7,0.0,170,115000,448541570,13,47078
20260412,20060284,라디오 스타,2006-09-28,11.7,0.0,94,122300,9863224600,11,1590922
20260412,20258709,좀비 랜드 사가: 유메긴가 파라다이스,2026-03-04,11.5,0.0,87,77000,111661600,10,9555
20260412,19980157,위대한 유산,1998-06-13,9.8,0.0,92,106000,865000,9,82
20260412,19800068,바람불어 좋은 날,1980-11-27,9.6,0.0,94,85000,3152500,9,1076
20260412,19880070,칠수와 만수,1988-11-26,7.5,0.0,94,74000,1302800,7,377
20260412,20262430,왜(歪): 더 카르텔,2026-03-25,4.6,0.0,132,61000,36233100,6,3837
20260412,20249255,만약에 우리,2025-12-31,9.7,0.0,62,58500,25509566820,6,2602757
20260412,19990070,인정사정 볼 것 없다,1999-07-31,5.3,0.0,94,49500,5869800,5,654
20260412,20232662,삼악도,2026-03-11,0.7,0.0,711,36000,861825150,5,93245
20260412,20226200,귀멸의 칼날: 아사쿠사 편,2022-08-25,2.4,0.0,170,32000,247605800,4,24547
20260412,20226201,귀멸의 칼날: 장구저택 편,2022-09-15,1.8,0.0,170,26000,113359200,3,11963
20260412,20250299,고고다이노 극장판: 곤충세계 대모험,2026-01-14,7.5,0.0,40,25000,376207800,3,42076
20260412,20250840,바다 탐험대 옥토넛 어보브 앤 비욘드 : 육지생물 구조작전,2026-02-12,4.3,0.0,70,23000,321451200,3,33426
20260412,20210301,귀멸의 칼날: 남매의 연,2021-11-10,1.2,0.0,170,20000,667100240,2,68429
20260412,20261181,너자 2,2026-02-25,0.6,0.0,161,7000,543935650,1,65915
20260412,20247033,시아버지에게 중독된 며느리 3,2026-04-12,1.3,0.0,77,6000,6000,1,1
20260412,20247353,유부녀 상사의 아랫도리 상담,2026-04-12,3.2,0.0,31,6000,6000,1,1
20260412,20236778,출장 중 봇물 터진 욕망 유부녀 상사,2026-04-12,1.3,0.0,77,6000,6000,1,1
20260412,20247354,출장 중 상사에게 다리 벌린 여사원,2026-04-12,3.2,0.0,31,6000,6000,1,1
20260412,20262717,몸으로 치료비 갚는 단발녀,2026-04-12,1.1,0.0,91,1000,1000,1,1
20260412,20262752,새엄마랑 키스는 괜히 해서,2026-04-12,1.1,0.0,91,1000,1000,1,1
20260412,20262785,새엄마와 처형의 차이,2026-04-12,0.5,0.0,194,1000,1000,1,1
20260412,20262767,아내의 상담은 성생활,2026-04-12,0.5,0.0,195,1000,1000,1,1
20260412,20262783,얄미운 사랑의 유부녀로,2026-04-12,1.1,0.0,91,1000,1000,1,1
20260412,20262786,전지적 새엄마 시점,2026-04-12,0.7,0.0,140,1000,1000,1,1
20260412,20262784,처형과 엄마친구의 정사,2026-04-12,0.5,0.0,194,1000,1000,1,1
20260412,20262765,통통한 거유가 삼킨 섹스,2026-04-12,0.5,0.0,194,1000,1000,1,1
20260412,20262768,학부형 앞에서 벌리는 여선생,2026-04-12,0.5,0.0,195,1000,1000,1,1
20260412,20262766,흥분하는 새아버지 만족시키기,2026-04-12,0.7,0.0,140,1000,1000,1,1
20260411,20261694,투어스 브이알 콘서트 : 러쉬로드,2026-03-04,99.2,0.1,1368,43424000,1233511500,1357,38663
20260411,20262463,오피셜히게단디즘 라이브 앳 스타디움 2025,2026-04-02,14.9,0.3,6731,25048500,256387500,1002,10265
20260411,20262291,뮤지컬 장수탕 선녀님,2026-03-26,8.5,0.4,9347,7859000,136443080,797,13984
20260411,20262327,특별편집판 기동전사 건담 철혈의 오펀스 우르드 헌트 -작은 도전자의 궤적-,2026-04-04,5.5,0.3,6533,3644100,30787200,358,2992
20260411,20262710,엔하이픈 : 이머전 인 시네마,2026-04-08,9.6,0.1,2580,3458000,14546000,247,1039
20260411,20250365,햄넷,2026-02-25,8.3,0.1,2654,2158110,633038030,219,65942
20260411,20261526,아이엠스타!X프리파라 더 무비 -만남의 기적!-,2026-02-04,11.4,0.1,1911,2290850,925494750,217,88946
20260411,20262653,마법 숲 동물 친구들 대모험,2026-04-01,4.5,0.2,4469,1960800,16011600,201,1709
20260411,19970100,첨밀밀,1997-03-01,5.5,0.2,3180,1842500,244440100,174,23945
20260411,19770100,길은 멀어도 마음만은,1977-07-16,14.2,0.0,1144,329000,9757000,162,4911
20260411,20247457,신의악단,2025-12-31,15.3,0.0,1050,1456180,13772247680,161,1446607
20260411,20262430,왜(歪): 더 카르텔,2026-03-25,51.8,0.0,255,1439000,36172100,132,3831
20260411,20261181,너자 2,2026-02-25,28.2,0.0,450,1639000,543928650,127,65914
20260411,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,16.4,0.0,770,1552840,10752975010,126,1030694
20260411,20254602,씨너스: 죄인들,2025-05-28,35.2,0.0,273,1044500,1162138840,96,100624
20260411,20138661,케이온,2013-06-13,8.2,0.0,1053,948300,402687981,86,41415
20260411,20262541,빨간 나라를 보았니,2026-04-15,85.9,0.0,92,822000,822000,79,79
20260411,20241575,메소드연기,2026-03-18,11.8,0.0,491,389500,574724780,58,62092
20260411,20167904,라라랜드,2016-12-07,81.4,0.0,70,627000,31489314978,57,3801691
20260411,20257521,프로텍터,2026-03-25,3.6,0.1,1456,444300,205868710,53,24610
20260411,20256397,원 배틀 애프터 어나더,2025-10-01,30.5,0.0,128,421000,5825484320,39,547240
20260411,19980001,미술관 옆 동물원,1998-12-19,73.1,0.0,52,377000,2454000,38,270
20260411,20226489,리바운드,2023-04-05,3.7,0.0,710,192000,6788269688,26,707137
20260411,20232662,삼악도,2026-03-11,2.7,0.0,861,257350,861789150,23,93240
20260411,20030272,4월 이야기,2000-04-08,30.3,0.0,76,240000,147001400,23,18965
20260411,20262661,스크림 7,2026-04-01,2.2,0.0,925,238000,30822350,20,2704
20260411,20256757,극장판 체인소 맨: 레제편,2025-09-24,5.5,0.0,292,175600,36332353700,16,3455382
20260411,20258709,좀비 랜드 사가: 유메긴가 파라다이스,2026-03-04,12.6,0.0,87,86870,111584600,11,9545
20260411,19980157,위대한 유산,1998-06-13,15.5,0.0,58,104000,759000,9,73
20260411,20080691,고래사냥,1984-03-31,9.6,0.0,94,81300,4695500,9,514
20260411,20060033,오만과 편견,2006-03-24,5.6,0.0,144,95300,5800231100,8,910902
20260411,20249255,만약에 우리,2025-12-31,12.9,0.0,62,88000,25509508320,8,2602751
20260411,19990070,인정사정 볼 것 없다,1999-07-31,7.5,0.0,94,62500,5820300,7,649
20260411,20250840,바다 탐험대 옥토넛 어보브 앤 비욘드 : 육지생물 구조작전,2026-02-12,17.5,0.0,40,55000,321428200,7,33423
20260411,20211261,귀멸의 칼날: 나타구모산 편,2021-11-17,5.3,0.0,113,52000,448426570,6,47065
20260411,20226201,귀멸의 칼날: 장구저택 편,2022-09-15,4.4,0.0,113,50000,113333200,5,11960
20260411,20250299,고고다이노 극장판: 곤충세계 대모험,2026-01-14,3.6,0.0,140,39000,376182800,5,42073
20260411,20226200,귀멸의 칼날: 아사쿠사 편,2022-08-25,2.7,0.0,113,30000,247573800,3,24543
20260411,20246777,더 폴: 디렉터스 컷,2024-12-25,9.4,0.0,32,30000,1966896400,3,190352
20260411,20258484,"미스터김, 영화관에 가다",2026-02-19,4.6,0.0,66,26000,9620708,3,1206
20260411,20250604,극장판 엉덩이 탐정: 스타 앤드 문,2026-02-07,7.5,0.0,40,22000,462459300,3,57553
20260411,20060284,라디오 스타,2006-09-28,2.1,0.0,94,19000,9863102300,2,1590911
20260411,20210301,귀멸의 칼날: 남매의 연,2021-11-10,1.2,0.0,170,10000,667080240,2,68427
20260411,20241266,휴민트,2026-02-11,2.0,0.0,49,10000,19997966360,1,1981658
20260411,20236387,내 신부는 친구 엄마,2026-04-11,1.3,0.0,77,6000,6000,1,1
20260411,20236509,엄마의 감춰진 본능 1,2026-04-11,3.2,0.0,31,6000,6000,1,1
20260411,20236562,엄마의 감춰진 본능 2,2026-04-11,3.2,0.0,31,6000,6000,1,1
20260411,20236318,출장 중 상사에게 털린 애인,2026-04-11,1.3,0.0,77,6000,6000,1,1
20260411,20262708,남편 친구인 자위대와 섹스,2026-04-11,1.1,0.0,91,1000,1000,1,1
20260411,20262749,노리개 가정부 길들이기,2026-04-11,0.7,0.0,140,1000,1000,1,1
20260411,20262745,마사지로 적신 형수의 육체,2026-04-11,1.1,0.0,91,1000,1000,1,1
20260411,20262748,상사와 자버린 아내를 본 남편,2026-04-11,0.7,0.0,140,1000,1000,1,1
20260411,20262751,소개팅앱으로 몸을 판 신혼 아내,2026-04-11,0.5,0.0,195,1000,1000,1,1
20260411,20262747,온몸으로 병간호하는 며느리,2026-04-11,0.5,0.0,194,1000,1000,1,1
20260411,20262750,요리 유튜버인 유부녀와 사생팬,2026-04-11,0.7,0.0,140,1000,1000,1,1
20260411,20262716,이사한 옆집이 전남편이라니,2026-04-11,0.5,0.0,194,1000,1000,1,1
20260411,20262709,적극적인 형수와의 섹스,2026-04-11,1.1,0.0,91,1000,1000,1,1
20260411,20262746,친구아내와 불륜하다 골인,2026-04-11,0.5,0.0,194,1000,1000,1,1
20260411,20262764,태풍섹스 유부녀,2026-04-11,0.5,0.0,195,1000,1000,1,1
20260410,20256283,호퍼스,2026-03-04,6.3,0.7,13678,8277800,7323328000,860,742497
20260410,20262639,노멀,2026-04-17,100.0,0.0,524,3668000,3668000,524,524
20260410,20262101,킬 빌: 더 홀 블러디 어페어,2026-04-01,5.1,0.4,8255,7939500,284469400,418,14325
20260410,20262463,오피셜히게단디즘 라이브 앳 스타디움 2025,2026-04-02,5.7,0.4,7130,10088000,231339000,405,9263
20260410,19970100,첨밀밀,1997-03-01,5.8,0.3,5619,3583100,242597600,327,23771
20260410,20262710,엔하이픈 : 이머전 인 시네마,2026-04-08,8.1,0.1,2460,2786000,11088000,199,792
20260410,20262291,뮤지컬 장수탕 선녀님,2026-03-26,6.3,0.2,2883,1722000,128584080,182,13187
20260410,19770100,길은 멀어도 마음만은,1977-07-16,12.4,0.1,1144,284000,9428000,142,4749
20260410,20138661,케이온,2013-06-13,10.1,0.1,1397,1615700,401739681,141,41329
20260410,20250365,햄넷,2026-02-25,5.7,0.1,2008,1120900,630879920,115,65723
20260410,20262327,특별편집판 기동전사 건담 철혈의 오펀스 우르드 헌트 -작은 도전자의 궤적-,2026-04-04,1.6,0.4,6800,1161350,27143100,111,2634
20260410,20247457,신의악단,2025-12-31,7.4,0.1,1259,915700,13770791500,93,1446446
20260410,20261526,아이엠스타!X프리파라 더 무비 -만남의 기적!-,2026-02-04,5.7,0.1,1474,897900,923203900,84,88729
20260410,20254602,씨너스: 죄인들,2025-05-28,12.2,0.0,654,795700,1161094340,80,100528
20260410,20241266,휴민트,2026-02-11,100.0,0.0,69,483000,19997956360,69,1981657
20260410,20252373,넘버원,2026-02-11,97.4,0.0,39,228000,2683786020,38,279947
20260410,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,5.7,0.0,598,351800,10751422170,34,1030568
20260410,20257521,프로텍터,2026-03-25,3.2,0.0,981,260000,205424410,31,24557
20260410,20167904,라라랜드,2016-12-07,75.0,0.0,40,330000,31488687978,30,3801634
20260410,20060033,오만과 편견,2006-03-24,5.7,0.0,454,277100,5800135800,26,910894
20260410,20211261,귀멸의 칼날: 나타구모산 편,2021-11-17,7.8,0.0,283,193000,448374570,22,47059
20260410,20226489,리바운드,2023-04-05,1.9,0.0,991,172000,6788077688,19,707111
20260410,20262661,스크림 7,2026-04-01,1.4,0.1,1306,221000,30584350,18,2684
20260410,20060284,라디오 스타,2006-09-28,7.5,0.0,188,176500,9863083300,14,1590909
20260410,20227374,바빌론,2023-02-01,31.0,0.0,42,143000,2188596905,13,217054
20260410,20030272,4월 이야기,2000-04-08,17.1,0.0,76,136000,146761400,13,18942
20260410,20241575,메소드연기,2026-03-18,1.9,0.0,624,93000,574335280,12,62034
20260410,19980157,위대한 유산,1998-06-13,10.9,0.0,92,120000,655000,10,64
20260410,20258709,좀비 랜드 사가: 유메긴가 파라다이스,2026-03-04,11.5,0.0,87,116000,111497730,10,9534
20260410,20262653,마법 숲 동물 친구들 대모험,2026-04-01,1.9,0.0,519,96500,14050800,10,1508
20260410,20210301,귀멸의 칼날: 남매의 연,2021-11-10,5.9,0.0,170,90000,667070240,10,68425
20260410,20226200,귀멸의 칼날: 아사쿠사 편,2022-08-25,5.9,0.0,170,88000,247543800,10,24540
20260410,20262622,뱅: 킬러 리턴즈,2026-04-09,7.4,0.0,135,60000,687000,10,83
20260410,20256757,극장판 체인소 맨: 레제편,2025-09-24,3.2,0.0,278,122300,36332178100,9,3455366
20260410,20256397,원 배틀 애프터 어나더,2025-10-01,8.0,0.0,88,73500,5825063320,7,547201
20260410,20262430,왜(歪): 더 카르텔,2026-03-25,6.3,0.0,111,51500,34733100,7,3699
20260410,20226201,귀멸의 칼날: 장구저택 편,2022-09-15,2.9,0.0,170,46000,113283200,5,11955
20260410,20262113,불륜의 성 파트2,2026-04-10,1.2,0.0,410,25000,25000,5,5
20260410,20249255,만약에 우리,2025-12-31,4.8,0.0,62,33000,25509420320,3,2602743
20260410,19990070,인정사정 볼 것 없다,1999-07-31,1.6,0.0,188,31600,5757800,3,642
20260410,20261437,녹나무의 파수꾼,2026-03-18,2.8,0.0,106,21000,92084740,3,9773
20260410,20232662,삼악도,2026-03-11,3.6,0.0,56,30000,861531800,2,93217
20260410,20256396,아바타: 불과 재,2025-12-17,25.0,0.0,8,30000,78912504360,2,6744602
20260410,20262929,깨끗이 빨아준 세탁소 무삭제판,2026-04-10,1.2,0.0,83,6000,6000,1,1
20260410,20262114,러닝의 목적,2026-04-10,1.2,0.0,83,6000,6000,1,1
20260410,20262927,사내 섹파-회식후 함께 싼 사이,2026-04-10,1.2,0.0,83,6000,6000,1,1
20260410,20262912,외로운 구멍 열어준 새엄마와 형수,2026-04-10,1.2,0.0,83,6000,6000,1,1
20260410,20262913,욕구 터진 옆집여자-맘껏 싼 날,2026-04-10,1.2,0.0,83,6000,6000,1,1
20260410,20262928,욕정만 남은 장모와 사위의 동거,2026-04-10,1.2,0.0,83,6000,6000,1,1
20260409,20262101,킬 빌: 더 홀 블러디 어페어,2026-04-01,4.4,0.4,8006,6644200,276529900,351,13907
20260409,20262463,오피셜히게단디즘 라이브 앳 스타디움 2025,2026-04-02,4.2,0.5,8316,8699000,221251000,348,8858
20260409,19970100,첨밀밀,1997-03-01,3.9,0.3,5987,2533400,239014500,236,23444
20260409,20262710,엔하이픈 : 이머전 인 시네마,2026-04-08,7.3,0.1,2448,2492000,8302000,178,593
20260409,20262291,뮤지컬 장수탕 선녀님,2026-03-26,8.9,0.1,1946,1358000,126862080,174,13005
20260409,20247457,신의악단,2025-12-31,13.5,0.1,1267,1462150,13769875800,171,1446353
20260409,20250365,햄넷,2026-02-25,9.7,0.1,1644,1559450,629759020,160,65608
20260409,20262907,고트: 더 레전드,2026-04-17,100.0,0.0,151,1359000,1359000,151,151
